慢跑	21	8	2.625
机械工程	84	32	2.625
ppp	29	11	2.636
农学	90	34	2.647
创客	8	3	2.667
智能驾驶	8	3	2.667
校友	8	3	2.667
编程	8	3	2.667
最优控制	8	3	2.667
書籍	8	3	2.667
计算机网络	147	54	2.722
水利水电工程	22	8	2.750
汽车安全与轻量化	11	4	2.750
医学物理	11	4	2.750
汽车	11	4	2.750
化学工程	25	9	2.778
有机化学	25	9	2.778
国学	14	5	2.800
电气工程	130	46	2.826
仪器科学与技术	174	61	2.852
核能科学与工程	95	33	2.879
世界近现代史	38	13	2.923
线性代数讨论	3	1	3.000
数据挖掘和模式识别	3	1	3.000
虛擬實境	6	2	3.000
math	6	2	3.000
创业创新	3	1	3.000
天文	6	2	3.000
规划设计	3	1	3.000
discuss	6	2	3.000
安卓	3	1	3.000
#社会学#	3	1	3.000
混凝土材料科学	3	1	3.000
工业大数据	3	1	3.000
遗传学	3	1	3.000
庄子哲学	3	1	3.000
政治经济	6	2	3.000
学生社工	9	3	3.000
电子信息类	3	1	3.000
随机过程	3	1	3.000
核能	9	3	3.000
机械原理	3	1	3.000
心理建設	6	2	3.000
三创	3	1	3.000
宣传	3	1	3.000
科技业	6	2	3.000
混凝土原理	3	1	3.000
天体物理	3	1	3.000
军事训练学	6	2	3.000
创新	6	2	3.000
媒介经济	3	1	3.000
读书方法	3	1	3.000
赏月	6	2	3.000
电视	3	1	3.000
计算机软件	6	2	3.000
中国现当代文学	3	1	3.000
教育经济与管理	15	5	3.000
营养学	3	1	3.000
法国电影	3	1	3.000
环境应对	3	1	3.000
应用开发	3	1	3.000
声乐	6	2	3.000
硬件密码侧信道	3	1	3.000
学科交叉	3	1	3.000
体育竞技	6	2	3.000
有限元	6	2	3.000
营销推广	3	1	3.000
微电子学与固体物理学	33	11	3.000
应用随机过程	3	1	3.000
科学社会学	9	3	3.000
供应链管理	3	1	3.000
熱工水利	3	1	3.000
科学史	9	3	3.000
战术学	3	1	3.000
电影赏析	3	1	3.000
论文写作	12	4	3.000
行业研究	6	2	3.000
经济社会	3	1	3.000
读书会	3	1	3.000
绿色建筑	3	1	3.000
疲劳	3	1	3.000
智能信息处理	3	1	3.000
消费者行为学	3	1	3.000
故事	6	2	3.000
固定收益	3	1	3.000
互联网	51	17	3.000
读诗	6	2	3.000
可持续发展	3	1	3.000
饮食	3	1	3.000
冶金工程	3	1	3.000
优秀毕业生交流	3	1	3.000
科幻文学	3	1	3.000
大数据	110	35	3.143
特种医学	19	6	3.167
运动健康	16	5	3.200
实践	13	4	3.250
房地产	89	27	3.296
安全科学与工程	33	10	3.300
科技哲学	10	3	3.333
英文	10	3	3.333
化学	97	29	3.345
海外研修	24	7	3.429
物理学	122	35	3.486
足球	32	9	3.556
运筹学与控制论	157	44	3.568
航空宇航推进理论与工程	136	38	3.579
跑步	11	3	3.667
环境生态	22	6	3.667
暖身	11	3	3.667
拉筋	11	3	3.667
民商法	33	9	3.667
检测技术与自动化装置	15	4	3.750
跑步技术	15	4	3.750
旅游	19	5	3.800
摄影	19	5	3.800
军事学	92	24	3.833
清北文化	4	1	4.000
数据感知	12	3	4.000
党建工作	4	1	4.000
社会保障	8	2	4.000
纳米技术	4	1	4.000
汉语学	4	1	4.000
社会服务	4	1	4.000
电磁场与微波技术	24	6	4.000
播音主持	4	1	4.000
社会环保	4	1	4.000
健身	4	1	4.000
抗震	4	1	4.000
类脑计算	4	1	4.000
志愿	4	1	4.000
医学科学	4	1	4.000
反应工程	4	1	4.000
建筑工程	4	1	4.000
疲劳与断裂	4	1	4.000
生物信息学	4	1	4.000
经济金融	4	1	4.000
机械电子工程	28	7	4.000
工程法律	4	1	4.000
软件开发	8	2	4.000
地下工程	4	1	4.000
规划景观	4	1	4.000
战略学	8	2	4.000
水泥基材料	4	1	4.000
智能汽车	20	5	4.000
创新人才讨论	4	1	4.000
城市韧性	4	1	4.000
自组装	4	1	4.000
摄影测量与遥感	8	2	4.000
结构动力学	4	1	4.000
耐久性	4	1	4.000
雕塑	4	1	4.000
疾病	16	4	4.000
平台搭建	4	1	4.000
阻尼	4	1	4.000
材料学	202	50	4.040
车辆工程	110	27	4.074
结构试验	70	17	4.118
飞盘	33	8	4.125
概率论与数理统计	231	56	4.125
土木	80	19	4.211
神经生物学	34	8	4.250
食品	17	4	4.250
材料	30	7	4.286
高温共电解	13	3	4.333
政治	48	11	4.364
水泥化学	31	7	4.429
工程材料	9	2	4.500
电子机械	9	2	4.500
作物学	18	4	4.500
电池	9	2	4.500
内燃机节能减排	9	2	4.500
中国古代史	27	6	4.500
模式识别	9	2	4.500
应用数学	181	40	4.525
燃料电池	41	9	4.556
系统科学	65	14	4.643
电力系统及其自动化	144	31	4.645
计算数学	108	22	4.909
军事装备学	10	2	5.000
高分子材料	5	1	5.000
情感分析	10	2	5.000
電影	5	1	5.000
乒乓球	5	1	5.000
通信	5	1	5.000
职业生涯发展	5	1	5.000
气膜冷却	5	1	5.000
双学位	10	2	5.000
伦理	5	1	5.000
英语文学	5	1	5.000
国际关系学	5	1	5.000
水工结构工程	40	8	5.000
学术	5	1	5.000
纳米复合	5	1	5.000
水凝胶	5	1	5.000
基础数学	150	30	5.000
物理电子学	10	2	5.000
研究生	5	1	5.000
地域	5	1	5.000
学科史	5	1	5.000
城市经济	5	1	5.000
城市规划与设计	136	27	5.037
微流控	31	6	5.167
討論	78	15	5.200
动力工程及工程热物理	42	8	5.250
电工理论与新技术	21	4	5.250
人因工程	32	6	5.333
岩土工程	71	13	5.462
工程管理	44	8	5.500
市场学	11	2	5.500
结构工程	1219	217	5.618
行业分析	17	3	5.667
物联网	17	3	5.667
力学	108	19	5.684
粒子物理与原子核物理	41	7	5.857
军事思想及军事历史	6	1	6.000
癌症	6	1	6.000
薪資	6	1	6.000
天文学	18	3	6.000
营销	6	1	6.000
控制	6	1	6.000
经典物理	12	2	6.000
管理科学	6	1	6.000
交通运输	6	1	6.000
房價	6	1	6.000
工业四点零	6	1	6.000
甲殼	6	1	6.000
國	6	1	6.000
際	6	1	6.000
心臟	12	2	6.000
買房	6	1	6.000
校园生活	6	1	6.000
consulting	6	1	6.000
創業	6	1	6.000
網路	12	2	6.000
房市	12	2	6.000
乡村建设	6	1	6.000
自然地理	6	1	6.000
物聯網	6	1	6.000
量子力学恋上相对论	6	1	6.000
泡沫化	6	1	6.000
概率论	12	2	6.000
中外政治制度	6	1	6.000
飞行器设计	6	1	6.000
热力学	19	3	6.333
学习方法	13	2	6.500
工程热物理	52	8	6.500
电机与电器	91	14	6.500
流体机械及工程	13	2	6.500
气象学	52	8	6.500
新能源汽车	13	2	6.500
防灾减灾工程及防护工程	118	18	6.556
理论物理	125	19	6.579
信息技术	20	3	6.667
固体力学	251	36	6.972
船舶与海洋工程	14	2	7.000
happy	7	1	7.000
电机系	7	1	7.000
电力电子与电力传动	84	12	7.000
study	7	1	7.000
实体解析	7	1	7.000
原子与分子物理	7	1	7.000
learn	7	1	7.000
军制学	7	1	7.000
混凝土	28	4	7.000
傳統	7	1	7.000
航空宇航科学与技术	70	10	7.000
korea	14	2	7.000
friend	7	1	7.000
language	14	2	7.000
홀	7	1	7.000
韓國	7	1	7.000
众包	7	1	7.000
脑科学	36	5	7.200
微观经济学	8	1	8.000
美食	16	2	8.000
数据科学与工程	8	1	8.000
科幻	8	1	8.000
计算流体力学	8	1	8.000
建筑材料	439	54	8.130
桥梁与隧道工程	371	44	8.432
科技史	9	1	9.000
一般力学与力学基础	36	4	9.000
心理健康	9	1	9.000
传统文化	9	1	9.000
工程力学	46	5	9.200
微积分	10	1	10.000
微博	10	1	10.000
投资	11	1	11.000
矿业工程	11	1	11.000
信息	11	1	11.000
科创	11	1	11.000
高电压与绝缘技术	82	7	11.714
科学	12	1	12.000
机电一体化	13	1	13.000
汽车发动机节能减排	15	1	15.000
icn	16	1	16.000
专门史与整体史	16	1	16.000
sdn	16	1	16.000
hvdc-vsc	49	2	24.500
smart	49	2	24.500
grid	49	2	24.500
输电网&配电网	49	2	24.500
动力机械及工程	39	1	39.000
软件定义网络	89	2	44.500
建筑设计及其理论	59	1	59.000
材料加工工程	5	0	1000.000
燃烧学	2	0	1000.000
合作经济史	0	0	1000.000
信息检索	9	0	1000.000
社会工作	1	0	1000.000
电子竞技	3	0	1000.000
传热cfd	3	0	1000.000
高分子	4	0	1000.000
nips	9	0	1000.000
化工过程机械	3	0	1000.000
非虚构写作	0	0	1000.000
英语口语学习	3	0	1000.000
理论物理问题	4	0	1000.000
地图制图与地理信息工程	7	0	1000.000
化工博论	1	0	1000.000
演化生物學	3	0	1000.000
金属学	5	0	1000.000
文本挖掘	0	0	1000.000
政策研究	2	0	1000.000
科学技术	3	0	1000.000
装配式建筑	5	0	1000.000
过程挖掘	2	0	1000.000
bim	6	0	1000.000
i	2	0	1000.000
农业工程	6	0	1000.000
次时代	1	0	1000.000
微结构	2	0	1000.000
消费行为学	2	0	1000.000
无线网络	0	0	1000.000
统计质量控制	1	0	1000.000
银行业	2	0	1000.000
主持艺术	2	0	1000.000
风险	3	0	1000.000
计算固体力学	4	0	1000.000
体育锻炼	1	0	1000.000
信息论	4	0	1000.000
科研经验	12	0	1000.000
民主政治	2	0	1000.000
就业	6	0	1000.000
系统学	4	0	1000.000
基层治理	2	0	1000.000
气候变化	1	0	1000.000
电工技术与电子技术	5	0	1000.000
科研日常	3	0	1000.000
微信	7	0	1000.000
博士生生活	4	0	1000.000
big	5	0	1000.000
制冷及低温工程	10	0	1000.000
智能网联汽车	2	0	1000.000
安全设计	2	0	1000.000
融合	2	0	1000.000
知识工程	2	0	1000.000
关于社会实践项目选择	3	0	1000.000
自然科学	5	0	1000.000
数值计算	1	0	1000.000
移动通信	2	0	1000.000
互联网金融监管	1	0	1000.000
公司的历程	6	0	1000.000
太阳能	1	0	1000.000
口腔医学	2	0	1000.000
地质	1	0	1000.000
党员学习	2	0	1000.000
质量	1	0	1000.000
特征排序	6	0	1000.000
大气模式	0	0	1000.000
社会学与人类学	2	0	1000.000
商业战略	1	0	1000.000
北京小吃	0	0	1000.000
电子科学	1	0	1000.000
材料化学	6	0	1000.000
房地产金融	1	0	1000.000
生物科学	2	0	1000.000
学术写作	2	0	1000.000
地质资源与地质工程	3	0	1000.000
土木工程建筑材料	3	0	1000.000
英语学习与讨论	2	0	1000.000
梦境学	3	0	1000.000
文学翻译	1	0	1000.000
cv	2	0	1000.000
气候学	2	0	1000.000
舞台艺术	4	0	1000.000
暑期实践	0	0	1000.000
教育公平	1	0	1000.000
建筑装潢与室内设计	2	0	1000.000
催化	2	0	1000.000
历史哲学	2	0	1000.000
组何数学	0	0	1000.000
古文字学	2	0	1000.000
大学文化	3	0	1000.000
诠释学	1	0	1000.000
历史人类学	2	0	1000.000
纺织科学与工程	2	0	1000.000
ppca	1	0	1000.000
系统辨识	6	0	1000.000
网络搜索	9	0	1000.000
光谱仪	3	0	1000.000
区域经济	2	0	1000.000
融资	2	0	1000.000
毕业交流	1	0	1000.000
生活化学	5	0	1000.000
本构	3	0	1000.000
宏观经济	4	0	1000.000
党政体制重构	6	0	1000.000
混凝土结构	9	0	1000.000
城市经济学	22	0	1000.000
金融分析	2	0	1000.000
甲骨文	2	0	1000.000
学科结构	6	0	1000.000
核工	2	0	1000.000
用户行为分析	9	0	1000.000
计算机网络技术	4	0	1000.000
草学	6	0	1000.000
股票期货	5	0	1000.000
岭南	2	0	1000.000
战国竹简	2	0	1000.000
平面几何	5	0	1000.000
#商法#公司法#	1	0	1000.000
潮汕	2	0	1000.000
技能	1	0	1000.000
边坡防护	2	0	1000.000
电影艺术	2	0	1000.000
健康运动	2	0	1000.000
模式识别和数据挖掘	2	0	1000.000
高等教育史	0	0	1000.000
行为方法学	3	0	1000.000
量子力学	7	0	1000.000
学术报告口语	2	0	1000.000
供给侧改革	1	0	1000.000
形式化	5	0	1000.000
跑步姿势	3	0	1000.000
机械设计及理论	13	0	1000.000
演讲	1	0	1000.000
地理遥感	3	0	1000.000
水轮机械	1	0	1000.000
航天	2	0	1000.000
古典	1	0	1000.000
畜牧学	4	0	1000.000
兵器科学与技术	3	0	1000.000
伦理道德	1	0	1000.000
研究生生活	2	0	1000.000
微藻水热液化转化过程	4	0	1000.000
空泡	4	0	1000.000
社交	1	0	1000.000
环保	7	0	1000.000
耳蜗结构与功能研究	2	0	1000.000
职业理想	1	0	1000.000
历史人文	2	0	1000.000
区域研究	1	0	1000.000
脊椎動物	3	0	1000.000
等离子体	4	0	1000.000
相变光学器件	2	0	1000.000
data	5	0	1000.000
艺术设计	1	0	1000.000
眼镜	3	0	1000.000
化学科学	7	0	1000.000
推荐系统	6	0	1000.000
海洋研究	3	0	1000.000
英语口语训练	2	0	1000.000
插画	1	0	1000.000
核物理	4	0	1000.000
建筑市场治理	3	0	1000.000
交通运输规划	5	0	1000.000
汽车电机控制	8	0	1000.000
矩方法	9	0	1000.000
量子信息	5	0	1000.000
运动飞盘	3	0	1000.000
兩岸議題	3	0	1000.000
磁测量	1	0	1000.000
业务过程管理	2	0	1000.000
矩阵消元	3	0	1000.000
数值模拟	10	0	1000.000
电磁学	8	0	1000.000
博资考	2	0	1000.000
艺术与科学	1	0	1000.000
工程制图	3	0	1000.000
敏感性与不确定性分析	3	0	1000.000
公司金融	13	0	1000.000
主题团日	1	0	1000.000
电气	3	0	1000.000
琅琊山历史	2	0	1000.000
数学算法	1	0	1000.000
linux	2	0	1000.000
空泡动力学	6	0	1000.000
物理檢測	3	0	1000.000
博士生英语课程	2	0	1000.000
莎士比亚	0	0	1000.000
国际政治学	3	0	1000.000
文化探讨	2	0	1000.000
数据上图	4	0	1000.000
物流	6	0	1000.000
co2地质封存	4	0	1000.000
经济学原理	4	0	1000.000
爱国主义思想	2	0	1000.000
自然语言处理	2	0	1000.000
绝缘材料	5	0	1000.000
dv剧	7	0	1000.000
信息服务	0	0	1000.000
材料科学	7	0	1000.000
量子计算	4	0	1000.000
投资决策	3	0	1000.000
岩石力学与工程	3	0	1000.000
鬼城现象	2	0	1000.000
反应堆	5	0	1000.000
漫画	1	0	1000.000
无线定位	0	0	1000.000
塑性力学	3	0	1000.000
学术类	3	0	1000.000
財務行為學	4	0	1000.000
资料检索	6	0	1000.000
生態學	3	0	1000.000
交叉学科	10	0	1000.000
信息学	16	0	1000.000
基础写作	5	0	1000.000
美国文化	4	0	1000.000
工程科学	3	0	1000.000
消费电子	1	0	1000.000
英语学习	4	0	1000.000
岩石力学	2	0	1000.000
政治观察	5	0	1000.000
刊物排版	0	0	1000.000
退出机制	3	0	1000.000
经典小说阅享	3	0	1000.000
technology	4	0	1000.000
基因编辑	4	0	1000.000
vr内容制作	1	0	1000.000
博物學	3	0	1000.000
通信技术	1	0	1000.000
红色文化	4	0	1000.000
历史地理学	1	0	1000.000
职业运动	4	0	1000.000
金文	2	0	1000.000
航空	2	0	1000.000
技術分析	4	0	1000.000
博士答辩	2	0	1000.000
绘图软件	5	0	1000.000
商学	5	0	1000.000
产业发展	3	0	1000.000
经63	3	0	1000.000
人际交往	3	0	1000.000
空化	6	0	1000.000
组合结构	11	0	1000.000
yi qi	1	0	1000.000
工程机械	1	0	1000.000
微观金融	6	0	1000.000
体育社会学	2	0	1000.000
景观地学	0	0	1000.000
跨学科	1	0	1000.000
纳米材料	2	0	1000.000
中国政府与政治	6	0	1000.000
保障性住房	1	0	1000.000
产业经济	4	0	1000.000
无线充电	8	0	1000.000
地铁	2	0	1000.000
公安技术	3	0	1000.000
新能源	3	0	1000.000
跨界设计	1	0	1000.000
教育考试	2	0	1000.000
棒球	4	0	1000.000
